LOCATION,SUBJECT,TIME,Value
OAVG,UPPSRY,2010,44.35672
OAVG,UPPSRY,2011,44.065099
OAVG,UPPSRY,2012,43.984892
OAVG,UPPSRY,2013,43.898229
OAVG,UPPSRY,2014,43.313091
OAVG,UPPSRY,2015,43.089156
OAVG,UPPSRY,2016,43.15272
AUS,TRY_MEN,1989,25.773743
AUS,TRY_MEN,1991,26.691803
AUS,TRY_MEN,1993,23.508869
AUS,TRY_MEN,1994,24.40707
AUS,TRY_MEN,1995,25.825409
AUS,TRY_MEN,1997,23.803526
AUS,TRY_MEN,1998,24.421713
AUS,TRY_MEN,1999,25.668303
AUS,TRY_MEN,2000,26.104818
AUS,TRY_MEN,2001,27.158642
AUS,TRY_MEN,2002,29.45257
AUS,TRY_MEN,2003,29.933653
AUS,TRY_MEN,2004,29.046274
AUS,TRY_MEN,2005,30.226416
AUS,TRY_MEN,2006,30.650082
AUS,TRY_MEN,2007,31.389452
AUS,TRY_MEN,2008,33.012062
AUS,TRY_MEN,2009,33.912621
AUS,TRY_MEN,2010,34.390091
AUS,TRY_MEN,2011,34.573837
AUS,TRY_MEN,2012,37.532192
AUS,TRY_MEN,2013,35.101803
AUS,TRY_MEN,2014,38.390442
AUS,TRY_MEN,2015,38.441013
AUS,TRY_MEN,2016,39.76762
AUS,TRY_WOMEN,1989,35.465088
AUS,TRY_WOMEN,1991,35.655266
AUS,TRY_WOMEN,1993,21.418512
AUS,TRY_WOMEN,1994,21.740088
AUS,TRY_WOMEN,1995,22.807888
AUS,TRY_WOMEN,1997,24.797144
AUS,TRY_WOMEN,1998,26.414537
AUS,TRY_WOMEN,1999,27.711052
AUS,TRY_WOMEN,2000,28.838318
AUS,TRY_WOMEN,2001,30.789335
AUS,TRY_WOMEN,2002,32.061394
AUS,TRY_WOMEN,2003,32.682934
AUS,TRY_WOMEN,2004,32.562542
AUS,TRY_WOMEN,2005,33.12809
AUS,TRY_WOMEN,2006,35.344658
AUS,TRY_WOMEN,2007,36.054111
AUS,TRY_WOMEN,2008,39.232346
AUS,TRY_WOMEN,2009,39.784927
AUS,TRY_WOMEN,2010,40.772198
AUS,TRY_WOMEN,2011,42.043972
AUS,TRY_WOMEN,2012,44.97641
AUS,TRY_WOMEN,2013,43.913063
AUS,TRY_WOMEN,2014,45.340527
AUS,TRY_WOMEN,2015,47.239651
AUS,TRY_WOMEN,2016,47.630001
AUT,TRY_MEN,2004,28.642731
AUT,TRY_MEN,2005,27.894495
AUT,TRY_MEN,2006,28.601042
AUT,TRY_MEN,2007,28.065239
AUT,TRY_MEN,2008,28.911415
AUT,TRY_MEN,2009,29.133034
AUT,TRY_MEN,2010,29.628262
AUT,TRY_MEN,2011,29.97986
AUT,TRY_MEN,2012,30.735928
AUT,TRY_MEN,2013,31.345707
AUT,TRY_MEN,2014,31.201277
AUT,TRY_MEN,2015,31.968834
AUT,TRY_MEN,2016,32.170181
AUT,TRY_WOMEN,2004,20.959906
AUT,TRY_WOMEN,2005,21.409132
AUT,TRY_WOMEN,2006,22.137461
AUT,TRY_WOMEN,2007,22.145061
AUT,TRY_WOMEN,2008,23.499393
AUT,TRY_WOMEN,2009,24.682976
AUT,TRY_WOMEN,2010,25.881966
AUT,TRY_WOMEN,2011,25.959198
AUT,TRY_WOMEN,2012,26.770844
AUT,TRY_WOMEN,2013,28.151951
AUT,TRY_WOMEN,2014,28.621651
AUT,TRY_WOMEN,2015,29.142385
AUT,TRY_WOMEN,2016,30.600239
BEL,TRY_MEN,1989,18.279531
BEL,TRY_MEN,1991,20.618198
BEL,TRY_MEN,1992,20.738079
BEL,TRY_MEN,1994,22.280848
BEL,TRY_MEN,1995,24.476532
BEL,TRY_MEN,2000,26.565285
BEL,TRY_MEN,2001,27.138931
BEL,TRY_MEN,2002,27.368948
BEL,TRY_MEN,2003,28.251083
BEL,TRY_MEN,2004,29.457916
BEL,TRY_MEN,2005,29.889402
BEL,TRY_MEN,2006,30.530073
BEL,TRY_MEN,2007,30.484745
BEL,TRY_MEN,2008,30.659477
BEL,TRY_MEN,2009,31.480886
BEL,TRY_MEN,2010,33.003326
BEL,TRY_MEN,2011,32.419769
BEL,TRY_MEN,2012,32.722958
BEL,TRY_MEN,2013,32.801338
BEL,TRY_MEN,2014,33.864967
BEL,TRY_MEN,2015,33.639149
BEL,TRY_MEN,2016,34.192955
BEL,TRY_WOMEN,1989,15.446197
BEL,TRY_WOMEN,1991,18.616419
BEL,TRY_WOMEN,1992,19.710215
BEL,TRY_WOMEN,1994,22.410318
BEL,TRY_WOMEN,1995,24.733135
BEL,TRY_WOMEN,2000,27.610184
BEL,TRY_WOMEN,2001,28.119604
BEL,TRY_WOMEN,2002,28.908737
BEL,TRY_WOMEN,2003,29.820688
BEL,TRY_WOMEN,2004,31.359032
BEL,TRY_WOMEN,2005,32.211079
BEL,TRY_WOMEN,2006,32.99017
BEL,TRY_WOMEN,2007,33.718624
BEL,TRY_WOMEN,2008,33.974564
BEL,TRY_WOMEN,2009,35.328266
BEL,TRY_WOMEN,2010,36.989594
BEL,TRY_WOMEN,2011,36.821182
BEL,TRY_WOMEN,2012,37.926952
BEL,TRY_WOMEN,2013,38.285236
BEL,TRY_WOMEN,2014,39.860054
BEL,TRY_WOMEN,2015,40.091373
BEL,TRY_WOMEN,2016,40.828674
CAN,TRY_MEN,1981,25.183987
CAN,TRY_MEN,1990,27.811804
CAN,TRY_MEN,1991,28.125427
CAN,TRY_MEN,1992,28.792778
CAN,TRY_MEN,1993,29.997339
CAN,TRY_MEN,1994,32.238571
CAN,TRY_MEN,1995,33.043705
CAN,TRY_MEN,1996,33.806599
CAN,TRY_MEN,1997,35.493244
CAN,TRY_MEN,1998,36.441948
CAN,TRY_MEN,1999,37.285202
CAN,TRY_MEN,2000,37.658691
CAN,TRY_MEN,2001,39.407799
CAN,TRY_MEN,2002,40.14711
CAN,TRY_MEN,2003,41.52314
CAN,TRY_MEN,2004,41.322983
CAN,TRY_MEN,2005,42.553192
CAN,TRY_MEN,2006,43.235294
CAN,TRY_MEN,2007,44.127518
CAN,TRY_MEN,2008,44.45549
CAN,TRY_MEN,2009,44.847889
CAN,TRY_MEN,2010,45.417297
CAN,TRY_MEN,2011,45.958946
CAN,TRY_MEN,2012,46.772137
CAN,TRY_MEN,2013,47.163643
CAN,TRY_MEN,2014,48.053173
CAN,TRY_MEN,2015,49.226135
CAN,TRY_MEN,2016,50.077358
CAN,TRY_WOMEN,1981,21.186768
CAN,TRY_WOMEN,1990,28.259064
CAN,TRY_WOMEN,1991,28.416191
CAN,TRY_WOMEN,1992,29.247053
CAN,TRY_WOMEN,1993,30.773291
CAN,TRY_WOMEN,1994,34.7215
CAN,TRY_WOMEN,1995,36.014885
CAN,TRY_WOMEN,1996,37.443039
CAN,TRY_WOMEN,1997,39.31966
CAN,TRY_WOMEN,1998,40.059422
CAN,TRY_WOMEN,1999,41.448174
CAN,TRY_WOMEN,2000,42.533607
CAN,TRY_WOMEN,2001,44.336918
CAN,TRY_WOMEN,2002,45.580956
CAN,TRY_WOMEN,2003,46.709377
CAN,TRY_WOMEN,2004,47.751583
CAN,TRY_WOMEN,2005,49.375427
CAN,TRY_WOMEN,2006,50.499496
CAN,TRY_WOMEN,2007,52.201885
CAN,TRY_WOMEN,2008,52.928272
CAN,TRY_WOMEN,2009,53.706112
CAN,TRY_WOMEN,2010,55.174629
CAN,TRY_WOMEN,2011,56.068321
CAN,TRY_WOMEN,2012,57.794395
CAN,TRY_WOMEN,2013,58.730656
CAN,TRY_WOMEN,2014,59.124844
CAN,TRY_WOMEN,2015,61.063675
CAN,TRY_WOMEN,2016,62.385227
CZE,TRY_MEN,1994,12.340003
CZE,TRY_MEN,1995,13.079636
CZE,TRY_MEN,1997,12.869374
CZE,TRY_MEN,1998,12.322418
CZE,TRY_MEN,1999,12.623038
CZE,TRY_MEN,2000,12.656393
CZE,TRY_MEN,2001,12.883037
CZE,TRY_MEN,2002,13.769989
CZE,TRY_MEN,2003,13.568788
CZE,TRY_MEN,2004,13.931434
CZE,TRY_MEN,2005,14.475264
CZE,TRY_MEN,2006,14.761487
CZE,TRY_MEN,2007,14.830605
CZE,TRY_MEN,2008,15.249544
CZE,TRY_MEN,2009,16.176504
CZE,TRY_MEN,2010,17.254253
CZE,TRY_MEN,2011,18.417831
CZE,TRY_MEN,2012,19.016911
CZE,TRY_MEN,2013,19.962648
CZE,TRY_MEN,2014,20.672594
CZE,TRY_MEN,2015,20.964939
CZE,TRY_MEN,2016,21.909687
CZE,TRY_WOMEN,1994,7.8054962
CZE,TRY_WOMEN,1995,8.1785927
CZE,TRY_WOMEN,1997,8.3710794
CZE,TRY_WOMEN,1998,8.4804907
CZE,TRY_WOMEN,1999,9.0652227
CZE,TRY_WOMEN,2000,9.284236
CZE,TRY_WOMEN,2001,9.393425
CZE,TRY_WOMEN,2002,10.125204
CZE,TRY_WOMEN,2003,10.454591
CZE,TRY_WOMEN,2004,10.768107
CZE,TRY_WOMEN,2005,11.645926
CZE,TRY_WOMEN,2006,12.281507
CZE,TRY_WOMEN,2007,12.63084
CZE,TRY_WOMEN,2008,13.740888
CZE,TRY_WOMEN,2009,14.90211
CZE,TRY_WOMEN,2010,16.267406
CZE,TRY_WOMEN,2011,18.065575
CZE,TRY_WOMEN,2012,19.544611
CZE,TRY_WOMEN,2013,20.968353
CZE,TRY_WOMEN,2014,22.367245
CZE,TRY_WOMEN,2015,23.440073
CZE,TRY_WOMEN,2016,24.062445
DNK,TRY_MEN,1981,15.531924
DNK,TRY_MEN,1988,17.721519
DNK,TRY_MEN,1991,18.249289
DNK,TRY_MEN,1992,18.965202
DNK,TRY_MEN,1994,19.241957
DNK,TRY_MEN,1995,21.095289
DNK,TRY_MEN,1998,24.246071
DNK,TRY_MEN,1999,25.949448
DNK,TRY_MEN,2000,24.432135
DNK,TRY_MEN,2001,25.909626
DNK,TRY_MEN,2002,27.551037
DNK,TRY_MEN,2003,30.284622
DNK,TRY_MEN,2004,30.813038
DNK,TRY_MEN,2005,30.949152
DNK,TRY_MEN,2006,32.464222
DNK,TRY_MEN,2007,28.318111
DNK,TRY_MEN,2008,28.952282
DNK,TRY_MEN,2009,29.112455
DNK,TRY_MEN,2010,30.168686
DNK,TRY_MEN,2011,29.720867
DNK,TRY_MEN,2012,29.80813
DNK,TRY_MEN,2013,30.276464
DNK,TRY_MEN,2014,30.955563
DNK,TRY_MEN,2015,31.716614
DNK,TRY_MEN,2016,33.52124
DNK,TRY_WOMEN,1981,13.891511
DNK,TRY_WOMEN,1988,17.285822
DNK,TRY_WOMEN,1991,18.390015
DNK,TRY_WOMEN,1992,19.446356
DNK,TRY_WOMEN,1994,20.001463
DNK,TRY_WOMEN,1995,22.09598
DNK,TRY_WOMEN,1998,26.507191
DNK,TRY_WOMEN,1999,27.086575
DNK,TRY_WOMEN,2000,27.176115
DNK,TRY_WOMEN,2001,30.982752
DNK,TRY_WOMEN,2002,31.70907
DNK,TRY_WOMEN,2003,33.449036
DNK,TRY_WOMEN,2004,34.922371
DNK,TRY_WOMEN,2005,36.18129
DNK,TRY_WOMEN,2006,37.015888
DNK,TRY_WOMEN,2007,33.536175
DNK,TRY_WOMEN,2008,33.926411
DNK,TRY_WOMEN,2009,35.83601
DNK,TRY_WOMEN,2010,36.417156
DNK,TRY_WOMEN,2011,37.758144
DNK,TRY_WOMEN,2012,39.862782
DNK,TRY_WOMEN,2013,40.672806
DNK,TRY_WOMEN,2014,40.692032
DNK,TRY_WOMEN,2015,42.565228
DNK,TRY_WOMEN,2016,42.886276
FIN,TRY_MEN,2000,29.40193
FIN,TRY_MEN,2003,29.457676
FIN,TRY_MEN,2004,29.973473
FIN,TRY_MEN,2005,29.93437
FIN,TRY_MEN,2006,30.008163
FIN,TRY_MEN,2007,31.142788
FIN,TRY_MEN,2008,31.022511
FIN,TRY_MEN,2009,31.355534
FIN,TRY_MEN,2010,32.415871
FIN,TRY_MEN,2011,33.023373
FIN,TRY_MEN,2012,33.281662
FIN,TRY_MEN,2013,34.131176
FIN,TRY_MEN,2014,35.209499
FIN,TRY_MEN,2015,36.266994
FIN,TRY_MEN,2016,36.531628
FIN,TRY_WOMEN,2000,35.872776
FIN,TRY_WOMEN,2003,36.957314
FIN,TRY_WOMEN,2004,38.462265
FIN,TRY_WOMEN,2005,39.401237
FIN,TRY_WOMEN,2006,40.362099
FIN,TRY_WOMEN,2007,41.661633
FIN,TRY_WOMEN,2008,42.23674
FIN,TRY_WOMEN,2009,43.27985
FIN,TRY_WOMEN,2010,43.969322
FIN,TRY_WOMEN,2011,45.724716
FIN,TRY_WOMEN,2012,46.156898
FIN,TRY_WOMEN,2013,47.075142
FIN,TRY_WOMEN,2014,48.469807
FIN,TRY_WOMEN,2015,49.341976
FIN,TRY_WOMEN,2016,50.7971
FRA,TRY_MEN,1981,11.210862
FRA,TRY_MEN,1989,14.125678
FRA,TRY_MEN,1991,15.401535
FRA,TRY_MEN,1992,16.332909
FRA,TRY_MEN,1994,17.701109
FRA,TRY_MEN,1995,18.357353
FRA,TRY_MEN,1997,19.722708
FRA,TRY_MEN,1998,20.113913
FRA,TRY_MEN,1999,21.008406
FRA,TRY_MEN,2000,21.128117
FRA,TRY_MEN,2001,22.476124
FRA,TRY_MEN,2002,23.09079
FRA,TRY_MEN,2003,23.044415
FRA,TRY_MEN,2004,23.301405
FRA,TRY_MEN,2005,24.25996
FRA,TRY_MEN,2006,24.740557
FRA,TRY_MEN,2007,25.263466
FRA,TRY_MEN,2008,25.313351
FRA,TRY_MEN,2009,26.667507
FRA,TRY_MEN,2010,27.267246
FRA,TRY_MEN,2011,28.037289
FRA,TRY_MEN,2012,28.958441
FRA,TRY_MEN,2013,30.071928
FRA,TRY_MEN,2014,31.197784
FRA,TRY_MEN,2015,31.506598
FRA,TRY_MEN,2016,32.173527
FRA,TRY_WOMEN,1981,10.557167
FRA,TRY_WOMEN,1989,13.397391
FRA,TRY_WOMEN,1991,14.894364
FRA,TRY_WOMEN,1992,15.635099
FRA,TRY_WOMEN,1994,17.900284
FRA,TRY_WOMEN,1995,18.855011
FRA,TRY_WOMEN,1997,20.317392
FRA,TRY_WOMEN,1998,21.06875
FRA,TRY_WOMEN,1999,21.89205
FRA,TRY_WOMEN,2000,22.027519
FRA,TRY_WOMEN,2001,23.550108
FRA,TRY_WOMEN,2002,24.844231
FRA,TRY_WOMEN,2003,24.76334
FRA,TRY_WOMEN,2004,25.431391
FRA,TRY_WOMEN,2005,26.555849
FRA,TRY_WOMEN,2006,27.580599
FRA,TRY_WOMEN,2007,27.973269
FRA,TRY_WOMEN,2008,29.074776
FRA,TRY_WOMEN,2009,30.428736
FRA,TRY_WOMEN,2010,30.673267
FRA,TRY_WOMEN,2011,31.422382
FRA,TRY_WOMEN,2012,32.671661
FRA,TRY_WOMEN,2013,34.049885
FRA,TRY_WOMEN,2014,35.7752
FRA,TRY_WOMEN,2015,36.540623
FRA,TRY_WOMEN,2016,36.876068
DEU,TRY_MEN,1989,24.278873
DEU,TRY_MEN,1991,28.126867
DEU,TRY_MEN,1992,27.483477
DEU,TRY_MEN,1994,27.87669
DEU,TRY_MEN,1995,28.440056
DEU,TRY_MEN,1997,28.167202
DEU,TRY_MEN,1998,28.425337
DEU,TRY_MEN,1999,28.095596
DEU,TRY_MEN,2000,28.557259
DEU,TRY_MEN,2001,28.138994
DEU,TRY_MEN,2002,28.13942
DEU,TRY_MEN,2003,28.498774
DEU,TRY_MEN,2004,29.182915
DEU,TRY_MEN,2005,28.803308
DEU,TRY_MEN,2006,27.71159
DEU,TRY_MEN,2007,27.834398
DEU,TRY_MEN,2008,28.949875
DEU,TRY_MEN,2009,29.675966
DEU,TRY_MEN,2010,29.818239
DEU,TRY_MEN,2011,30.199104
DEU,TRY_MEN,2012,30.480848
DEU,TRY_MEN,2013,30.58095
DEU,TRY_MEN,2014,30.447104
DEU,TRY_MEN,2015,30.822794
DEU,TRY_MEN,2016,31.311701
DEU,TRY_WOMEN,1989,10.403635
DEU,TRY_WOMEN,1991,15.296329
DEU,TRY_WOMEN,1992,15.162838
DEU,TRY_WOMEN,1994,16.095867
DEU,TRY_WOMEN,1995,16.574541
DEU,TRY_WOMEN,1997,16.959478
DEU,TRY_WOMEN,1998,17.424431
DEU,TRY_WOMEN,1999,17.549835
DEU,TRY_WOMEN,2000,18.325188
DEU,TRY_WOMEN,2001,18.192644
DEU,TRY_WOMEN,2002,18.611786
DEU,TRY_WOMEN,2003,19.370392
DEU,TRY_WOMEN,2004,20.601019
DEU,TRY_WOMEN,2005,20.297405
DEU,TRY_WOMEN,2006,20.147552
DEU,TRY_WOMEN,2007,20.749664
DEU,TRY_WOMEN,2008,21.83062
DEU,TRY_WOMEN,2009,23.066357
DEU,TRY_WOMEN,2010,23.37282
DEU,TRY_WOMEN,2011,24.903835
DEU,TRY_WOMEN,2012,25.742893
DEU,TRY_WOMEN,2013,26.347219
DEU,TRY_WOMEN,2014,23.663828
DEU,TRY_WOMEN,2015,24.437277
DEU,TRY_WOMEN,2016,25.228304
GRC,TRY_MEN,1987,11.011922
GRC,TRY_MEN,1988,11.966572
GRC,TRY_MEN,1989,12.310334
GRC,TRY_MEN,1990,12.797157
GRC,TRY_MEN,1991,13.08744
GRC,TRY_MEN,1992,14.902932
GRC,TRY_MEN,1993,15.453542
GRC,TRY_MEN,1994,16.394541
GRC,TRY_MEN,1995,16.629618
GRC,TRY_MEN,1996,17.611343
GRC,TRY_MEN,1997,17.982656
GRC,TRY_MEN,1998,18.76153
GRC,TRY_MEN,1999,19.319887
GRC,TRY_MEN,2000,19.689165
GRC,TRY_MEN,2001,19.751606
GRC,TRY_MEN,2002,20.260656
GRC,TRY_MEN,2003,20.686693
GRC,TRY_MEN,2004,22.874361
GRC,TRY_MEN,2005,22.647758
GRC,TRY_MEN,2006,23.567255
GRC,TRY_MEN,2007,24.120693
GRC,TRY_MEN,2008,24.248762
GRC,TRY_MEN,2009,24.01519
GRC,TRY_MEN,2010,24.945505
GRC,TRY_MEN,2011,26.24349
GRC,TRY_MEN,2012,26.705133
GRC,TRY_MEN,2013,27.32473
GRC,TRY_MEN,2014,27.690657
GRC,TRY_MEN,2015,28.011593
GRC,TRY_MEN,2016,28.513227
GRC,TRY_WOMEN,1987,6.6999474
GRC,TRY_WOMEN,1988,7.3937535
GRC,TRY_WOMEN,1989,7.7682757
GRC,TRY_WOMEN,1990,8.4336395
GRC,TRY_WOMEN,1991,9.0289335
GRC,TRY_WOMEN,1992,9.7544556
GRC,TRY_WOMEN,1993,10.67055
GRC,TRY_WOMEN,1994,11.546397
GRC,TRY_WOMEN,1995,12.074759
GRC,TRY_WOMEN,1996,12.831325
GRC,TRY_WOMEN,1997,13.433756
GRC,TRY_WOMEN,1998,15.053772
GRC,TRY_WOMEN,1999,15.416656
GRC,TRY_WOMEN,2000,15.715105
GRC,TRY_WOMEN,2001,16.416426
GRC,TRY_WOMEN,2002,17.347368
GRC,TRY_WOMEN,2003,17.931763
GRC,TRY_WOMEN,2004,19.71912
GRC,TRY_WOMEN,2005,20.311262
GRC,TRY_WOMEN,2006,21.305334
GRC,TRY_WOMEN,2007,21.682127
GRC,TRY_WOMEN,2008,22.832247
GRC,TRY_WOMEN,2009,23.30374
GRC,TRY_WOMEN,2010,24.547791
GRC,TRY_WOMEN,2011,25.98332
GRC,TRY_WOMEN,2012,26.733065
GRC,TRY_WOMEN,2013,27.519138
GRC,TRY_WOMEN,2014,28.51054
GRC,TRY_WOMEN,2015,30.0784
GRC,TRY_WOMEN,2016,31.91032
HUN,TRY_MEN,1997,12.258694
HUN,TRY_MEN,1998,12.957996
HUN,TRY_MEN,1999,13.204467
HUN,TRY_MEN,2000,13.708835
HUN,TRY_MEN,2001,13.508534
HUN,TRY_MEN,2002,13.814663
HUN,TRY_MEN,2003,14.853356
HUN,TRY_MEN,2004,15.913669
HUN,TRY_MEN,2005,15.858085
HUN,TRY_MEN,2006,16.292395
HUN,TRY_MEN,2007,16.442116
HUN,TRY_MEN,2008,17.300709
HUN,TRY_MEN,2009,17.471045
HUN,TRY_MEN,2010,17.631626
HUN,TRY_MEN,2011,18.672935
HUN,TRY_MEN,2012,19.088211
HUN,TRY_MEN,2013,19.357929
HUN,TRY_MEN,2014,20.240128
HUN,TRY_MEN,2015,21.039064
HUN,TRY_MEN,2016,20.482416
HUN,TRY_WOMEN,1997,12.178566
HUN,TRY_WOMEN,1998,13.363412
HUN,TRY_WOMEN,1999,13.808351
HUN,TRY_WOMEN,2000,14.352439
HUN,TRY_WOMEN,2001,14.429396
HUN,TRY_WOMEN,2002,14.5824
HUN,TRY_WOMEN,2003,15.942147
HUN,TRY_WOMEN,2004,17.531971
HUN,TRY_WOMEN,2005,18.237226
HUN,TRY_WOMEN,2006,19.022438
HUN,TRY_WOMEN,2007,19.560244
HUN,TRY_WOMEN,2008,20.988491
HUN,TRY_WOMEN,2009,22.124817
HUN,TRY_WOMEN,2010,22.49086
HUN,TRY_WOMEN,2011,23.469839
HUN,TRY_WOMEN,2012,24.860256
HUN,TRY_WOMEN,2013,25.501186
HUN,TRY_WOMEN,2014,26.337843
HUN,TRY_WOMEN,2015,27.318335
HUN,TRY_WOMEN,2016,26.829664
ISL,TRY_MEN,2003,25.557198
ISL,TRY_MEN,2004,26.168198
ISL,TRY_MEN,2005,26.831276
ISL,TRY_MEN,2006,26.779726
ISL,TRY_MEN,2007,28.104771
ISL,TRY_MEN,2008,28.676628
ISL,TRY_MEN,2009,29.253628
ISL,TRY_MEN,2010,27.518684
ISL,TRY_MEN,2011,28.105434
ISL,TRY_MEN,2012,28.847036
ISL,TRY_MEN,2013,29.771448
ISL,TRY_MEN,2014,30.90213
ISL,TRY_MEN,2015,31.442921
ISL,TRY_MEN,2016,32.87204
ISL,TRY_WOMEN,2003,30.194607
ISL,TRY_WOMEN,2004,29.742111
ISL,TRY_WOMEN,2005,32.168613
ISL,TRY_WOMEN,2006,34.301445
ISL,TRY_WOMEN,2007,33.744808
ISL,TRY_WOMEN,2008,34.75301
ISL,TRY_WOMEN,2009,36.736088
ISL,TRY_WOMEN,2010,37.840931
ISL,TRY_WOMEN,2011,39.501953
ISL,TRY_WOMEN,2012,41.269173
ISL,TRY_WOMEN,2013,42.471531
ISL,TRY_WOMEN,2014,43.302914
ISL,TRY_WOMEN,2015,46.322239
ISL,TRY_WOMEN,2016,48.270401
IRL,TRY_MEN,1989,15.597403
IRL,TRY_MEN,1991,17.08877
IRL,TRY_MEN,1992,17.708334
IRL,TRY_MEN,1994,19.482422
IRL,TRY_MEN,1995,20.489443
IRL,TRY_MEN,2000,21.394621
IRL,TRY_MEN,2001,23.044838
IRL,TRY_MEN,2002,23.946341
IRL,TRY_MEN,2003,25.761391
IRL,TRY_MEN,2004,26.917305
IRL,TRY_MEN,2005,27.55798
IRL,TRY_MEN,2006,28.674448
IRL,TRY_MEN,2007,29.777639
IRL,TRY_MEN,2008,30.996067
IRL,TRY_MEN,2009,32.987625
IRL,TRY_MEN,2010,34.375969
IRL,TRY_MEN,2011,34.86573
IRL,TRY_MEN,2012,36.214603
IRL,TRY_MEN,2013,37.618668
IRL,TRY_MEN,2014,37.234863
IRL,TRY_MEN,2015,38.907608
IRL,TRY_WOMEN,1989,13.910417
IRL,TRY_WOMEN,1991,14.699014
IRL,TRY_WOMEN,1992,16.195951
IRL,TRY_WOMEN,1994,17.637775
IRL,TRY_WOMEN,1995,19.298876
IRL,TRY_WOMEN,2000,21.831142
IRL,TRY_WOMEN,2001,24.108467
IRL,TRY_WOMEN,2002,25.679022
IRL,TRY_WOMEN,2003,26.85405
IRL,TRY_WOMEN,2004,28.722975
IRL,TRY_WOMEN,2005,30.596048
IRL,TRY_WOMEN,2006,33.539158
IRL,TRY_WOMEN,2007,35.029663
IRL,TRY_WOMEN,2008,36.824852
IRL,TRY_WOMEN,2009,38.652878
IRL,TRY_WOMEN,2010,40.753574
IRL,TRY_WOMEN,2011,41.405052
IRL,TRY_WOMEN,2012,43.099594
IRL,TRY_WOMEN,2013,45.214443
IRL,TRY_WOMEN,2014,44.563564
IRL,TRY_WOMEN,2015,46.547295
ITA,TRY_MEN,1989,6.6544938
ITA,TRY_MEN,1991,6.9744005
ITA,TRY_MEN,1992,7.3388386
ITA,TRY_MEN,1994,8.4944382
ITA,TRY_MEN,1995,8.8138494
ITA,TRY_MEN,1998,9.1653938
ITA,TRY_MEN,1999,9.6621704
ITA,TRY_MEN,2000,9.6920595
ITA,TRY_MEN,2001,10.217789
ITA,TRY_MEN,2002,10.490117
ITA,TRY_MEN,2003,10.457656
ITA,TRY_MEN,2004,11.086323
ITA,TRY_MEN,2005,11.61266
ITA,TRY_MEN,2006,12.059491
ITA,TRY_MEN,2007,12.469914
ITA,TRY_MEN,2008,12.992508
ITA,TRY_MEN,2009,13.014586
ITA,TRY_MEN,2010,13.249471
ITA,TRY_MEN,2011,13.394026
ITA,TRY_MEN,2012,13.924894
ITA,TRY_MEN,2013,14.428825
ITA,TRY_MEN,2014,14.910445
ITA,TRY_MEN,2015,15.262836
ITA,TRY_MEN,2016,15.286468
ITA,TRY_WOMEN,1989,4.7122464
ITA,TRY_WOMEN,1991,5.1844144
ITA,TRY_WOMEN,1992,5.445128
ITA,TRY_WOMEN,1994,6.5385609
ITA,TRY_WOMEN,1995,7.0455132
ITA,TRY_WOMEN,1998,8.0277414
ITA,TRY_WOMEN,1999,8.8876667
ITA,TRY_WOMEN,2000,9.0649252
ITA,TRY_WOMEN,2001,9.881321
ITA,TRY_WOMEN,2002,10.246637
ITA,TRY_WOMEN,2003,10.462543
ITA,TRY_WOMEN,2004,12.093648
ITA,TRY_WOMEN,2005,12.830312
ITA,TRY_WOMEN,2006,13.678071
ITA,TRY_WOMEN,2007,14.676938
ITA,TRY_WOMEN,2008,15.708399
ITA,TRY_WOMEN,2009,15.989163
ITA,TRY_WOMEN,2010,16.332973
ITA,TRY_WOMEN,2011,16.449827
ITA,TRY_WOMEN,2012,17.459343
ITA,TRY_WOMEN,2013,18.117186
ITA,TRY_WOMEN,2014,18.865322
ITA,TRY_WOMEN,2015,19.778906
ITA,TRY_WOMEN,2016,20.106771
JPN,TRY_MEN,1997,34.132786
JPN,TRY_MEN,1998,33.546513
JPN,TRY_MEN,1999,34.904568
JPN,TRY_MEN,2000,36.614853
JPN,TRY_MEN,2001,36.536247
JPN,TRY_MEN,2002,38.774326
JPN,TRY_MEN,2003,39.377182
JPN,TRY_MEN,2004,40.590618
JPN,TRY_MEN,2005,41.445644
JPN,TRY_MEN,2006,41.926929
JPN,TRY_MEN,2007,42.311111
JPN,TRY_MEN,2008,43.895176
JPN,TRY_MEN,2009,44.717152
JPN,TRY_MEN,2010,45.498199
JPN,TRY_MEN,2011,46.807171
JPN,TRY_MEN,2012,46.759121
JPN,TRY_MEN,2013,47.522934
JPN,TRY_MEN,2014,48.136646
JPN,TRY_MEN,2015,49.558918
JPN,TRY_MEN,2016,50.335358
JPN,TRY_WOMEN,1997,26.944363
JPN,TRY_WOMEN,1998,27.724775
JPN,TRY_WOMEN,1999,28.801844
JPN,TRY_WOMEN,2000,30.635012
JPN,TRY_WOMEN,2001,31.749212
JPN,TRY_WOMEN,2002,34.391228
JPN,TRY_WOMEN,2003,35.481075
JPN,TRY_WOMEN,2004,36.810345
JPN,TRY_WOMEN,2005,38.443737
JPN,TRY_WOMEN,2006,39.00938
JPN,TRY_WOMEN,2007,39.739414
JPN,TRY_WOMEN,2008,41.7906
JPN,TRY_WOMEN,2009,42.810066
JPN,TRY_WOMEN,2010,44.1203
JPN,TRY_WOMEN,2011,45.922207
JPN,TRY_WOMEN,2012,46.479298
JPN,TRY_WOMEN,2013,47.100338
